id	loc	bytes	jp	en	edited_en
193:$49C5	218:$6915	21	<lookup:19:C5>は<cF3>うごけるようになった！	<lookup:19:C5><cF3> can move again!	
193:$49D7	218:$692B	29	<lookup:19:C5>は <cF3>ようじゅつがとけた。	The spell on<cF3> <lookup:19:C5><cF3> wore off.	
193:$49E9	218:$6949	27	<lookup:19:C5>のじょうたいは<cF3>バグってた！！	<lookup:19:C5>'s status<cF3> was bugged!!	
193:$49FD	218:$6965	20	店主<speaker>いらっしゃいませ。	Shopkeeper: Welcome!	
193:$4A0D	218:$697A	24	<box>店主<speaker>ありがとうございました。<page>	<box>Shopkeeper: Thank you!<page>	
193:$4A22	218:$6993	29	<box>店主<speaker>それは ザンネンです。<page>	<box>Shopkeeper: That's too bad.<page>	
193:$4A36	218:$69B1	53	<box>店主<speaker>すみません、、。<page><br> おカネが たりないようです。<page>	<box>Shopkeeper: Sorry...<page><br> You don't have enough Gitan.<page>	
193:$4A58	218:$69E7	22	店主<speaker>ありがとうございます。	Shopkeeper: Thank you!	
193:$4A6A	218:$69FE	25	ドロボーけいほう はつれい！<br>ドロボーけいほう はつれい！	Thief alert!<br>Thief alert!	
193:$4A88	218:$6A18	40	<box>店主<speaker>おかいあげは<br> <copy:03:19:C5>ギタンでございます。<page>	<box>Shopkeeper: Your total is<br> <copy:03:19:C5> Gitan.<page>	
193:$4AA7	218:$6A41	55	店主<speaker>おかれたアイテムは<br> <copy:03:19:C5>ギタンでかいとります。<page>	Shopkeeper: I'll pay you<br> <copy:03:19:C5> Gitan for<br> those items.<page>	
193:$4AC9	218:$6A79	26	店主<speaker>いそげ！ いそげ！<page>	Shopkeeper: Hurry! Hurry!<page>	
193:$4ADA	218:$6A94	10	<lookup:19:C5>だ！	It's <lookup:19:C5>!	
193:$4AE1	218:$6A9F	15	<lookup:19:C5><speaker>ド<D6><D7><D7><D7><D7><D7><D7><D7><D7><D8>ン！！！	<lookup:19:C5>: <cF3> BOOM!!!	
193:$4AF7	218:$6AAF	28	ンフーは<br><lookup:19:C5>の わざをつかった！	Nfuu used the power of<br><lookup:19:C5>!	
193:$4B0B	218:$6ACC	30	ンフー<speaker>ごちそうさまでフー！	Nfuu: Thanks for the meal, fu!	
193:$4B1B	218:$6AEB	33	ンフー<speaker>その肉は いらないでフー！	Nfuu: I don't need that<br>meat, fu!	
193:$4B2F	218:$6B0D	38	ンフー<speaker>あれ？、、<br> のうりょく わすれたでフ。	Nfuu: Huh...?<br>I forgot that power, fu.	
193:$4B49	218:$6B34	53	ンフー<speaker>ボクに肉を投げてくれれば<br> のうりょく おぼえまフ！<page>	Nfuu: Throw meat at me and<br>I'll learn its power, fu!<page>	
193:$4B6C	218:$6B6A	54	ンフー<speaker>おなじ肉をふたつ食べると<br> そののうりょくを わすれまフ！<page>	Nfuu: The same meat twice?<br>I'll forget its power, fu!<page>	
193:$4B92	218:$6BA1	33	ンフー<speaker><lookup:19:C5>なんか<br> へっちゃらでフー！<page>	Nfuu: <lookup:19:C5>?<br>No match for me, fu!<page>	
193:$4BAB	218:$6BC3	34	ンフー<speaker><lookup:19:C5>なんか<br> ぜんぜん へいきでフー！<page>	Nfuu: <lookup:19:C5>?<br>I'm totally fine, fu!<page>	
193:$4BC7	218:$6BE6	84	ンフー<speaker>なんか ぐあいが<br> わるくなってきたでフ。<page><box>ンフー<speaker>でも すこし あるけば<br> かいふくすると 思いまフ。<page>	Nfuu: I don't feel so<br>good, fu.<page><box>Nfuu: I think I'll recover<br>if I walk a little, fu.<page>	
193:$4C05	218:$6C3B	32	ンフー<speaker>きょうてきだったでフ。<br> さっきの<lookup:19:C5>。<page>	Nfuu: <lookup:19:C5><br>was a tough one, fu.<page>	
193:$4C22	218:$6C5C	42	ンフー<speaker>キャン！ イタイでフ！！<br> さっきの<lookup:19:C5>！<page>	Nfuu: Yelp! That hurt, fu!!<br>That <lookup:19:C5>...!<page>	
193:$4C40	218:$6C87	49	ンフー<speaker>つらいでフ、、。<br> やく草 なげてほしいでフ、、。<page>	Nfuu: I'm hurting, fu...<br>Throw me an Herb, fu...<page>	
193:$4C61	218:$6CB9	61	ンフー<speaker>ボク、、もうダメでフ、、。<page><br> おとぎり草 ほしい、で、フ、、。<page>	Nfuu: I... can't go on, fu...<page><br>Otogirisou... please... fu...<page>	
193:$4C89	218:$6CF7	50	マーモ<speaker>ぼくに アイテムを<br> 投げてもシューノーできるよ！<page>	Mamo: You can store items<br>by throwing them at me!<page>	
193:$4CAA	218:$6D2A	41	マーモ<speaker>ぼくは がんじょうに<br> できているから ヘーキだよ！<page>	Mamo: I'm built sturdy,<br>so I'll be fine!<page>	
193:$4CCB	218:$6D54	27	マーモ<speaker>ぼくは だいじょうぶだよ。<page>	Mamo: I'm doing just fine.<page>	
193:$4CDF	218:$6D70	27	マーモ<speaker><lookup:19:C5>ぐらいじゃ<br> ぼくは こわれないよ。<page>	Mamo: <lookup:19:C5><br>can't break me!<page>	
193:$4CFC	218:$6D8C	41	マーモ<speaker>ちょっと<br> ガタついてきたかな、、。<page>	Mamo: I'm starting to<br>rattle a little...<page>	
193:$4D15	218:$6DB6	30	マーモ<speaker><lookup:19:C5>って<br> らんぼうもの だよなぁ。<page>	Mamo: <lookup:19:C5><br>sure is a brute...<page>	
193:$4D30	218:$6DD5	29	マーモ<speaker>さっきの<lookup:19:C5>は<br> いたかったな。<page>	Mamo: <lookup:19:C5><br>really hurt me...<page>	
193:$4D49	218:$6DF3	52	マーモ<speaker>だいぶギシギシいっている。<br> そろそろ こわれるかも、、。<page>	Mamo: I'm creaking badly now.<br>I might break soon...<page>	
193:$4D6D	218:$6E28	46	マーモ<speaker>さようなら <name>。<br> もうじきバラバラになるよ、、。<page>	Mamo: Goodbye, <name>.<br>I'm about to fall apart...<page>	
193:$4D8E	218:$6E57	53	お竜<speaker>わたしが いっしょなら<br> こわいものなしよ！<page>	Oryu: With me by your side,<br>there's nothing to fear!<page>	
193:$4DAB	218:$6E8D	29	お竜<speaker>がんばっていこうね！<page>	Oryu: Let's give it our all!<page>	
193:$4DBC	218:$6EAB	29	お竜<speaker><lookup:19:C5>なんて<br> ちょろいもんよ。<page>	Oryu: <lookup:19:C5>?<br>What a pushover.<page>	
193:$4DD4	218:$6EC9	34	お竜<speaker>だいじょうぶ。<br> <lookup:19:C5>ぐらい。<page>	Oryu: <lookup:19:C5>?<br>I'm fine. No problem.<page>	
193:$4DEC	218:$6EEC	37	お竜<speaker>わたしなら<br> まだ だいじょうぶよ。<page>	Oryu: Me? I'm still<br>doing just fine.<page>	
193:$4E05	218:$6F12	33	お竜<speaker>つよいッ！ <lookup:19:C5>！<br> <name>！ 気をつけて！<page>	Oryu: <lookup:19:C5>!<br>Strong! Careful, <name>!<page>	
193:$4E24	218:$6F34	32	お竜<speaker>きついなあ。<br> さっきの <lookup:19:C5>。<page>	Oryu: That was rough...<br><lookup:19:C5>...<page>	
193:$4E3D	218:$6F55	41	お竜<speaker>だいぶ<br> きつくなってきたかな、、。<page>	Oryu: I'm really starting<br>to struggle...<page>	
193:$4E56	218:$6F7F	21	お竜<speaker><name> 助けて、、。<page>	Oryu: <name>, help me...<page>	
193:$4E67	218:$6F95	37	ペケジ<speaker>アニキと いっしょだと<br> たのしいぜ！！<page>	Pekeji: Being with you is fun,<br>Bro!!<page>	
193:$4E82	218:$6FBB	46	ペケジ<speaker>オレ がんばって<br> アニキを助けるよ！<page>	Pekeji: I'll give it my all<br>to help you, Bro!<page>	
193:$4E9D	218:$6FEA	33	ペケジ<speaker><lookup:19:C5>には<br> 気をつけた方がいいぜ アニキ！<page>	Pekeji: Watch out for<br><lookup:19:C5>, Bro!<page>	
193:$4EBD	218:$700C	30	ペケジ<speaker><lookup:19:C5>なんか<br> オレには きかないぜ！<page>	Pekeji: <lookup:19:C5>?<br>Didn't faze me!<page>	
193:$4ED8	218:$702B	43	ペケジ<speaker>からだのキレが すこし<br> わるくなったような、、。<page>	Pekeji: My moves feel<br>a little sluggish...<page>	
193:$4EF8	218:$7057	40	ペケジ<speaker><lookup:19:C5>には<br> ようちゅういだぜ！ アニキ！<page>	Pekeji: Really watch out for<br><lookup:19:C5>, Bro!<page>	
193:$4F15	218:$7080	28	ペケジ<speaker><lookup:19:C5>だよ！<br> イタタタ、、。<page>	Pekeji: <lookup:19:C5>!<br>Ow, ow, ow...<page>	
193:$4F2C	218:$709D	29	ペケジ<speaker>ぐ ぐるじい<EE>、、。<page>	Pekeji: I-I can't breathe...<page>	
193:$4F3D	218:$70BB	55	ペケジ<speaker>ゴメン。オレ けっきょく<br> 足手まといだったかなあ、、。<page>	Pekeji: Sorry... In the end,<br>I was just dead weight...<page>	
193:$4F62	218:$70F3	14	<lookup:19:C5><speaker>ブオッフォ！<page>	<lookup:19:C5>:<br>BWOFFO!<page>	
193:$4F70	218:$7102	14	<lookup:19:C5><speaker>ブオッフォ！<page>	<lookup:19:C5>:<br>BWOFFO!<page>	
193:$4F7E	218:$7111	29	<lookup:19:C5><speaker>ブオッフォ！<br> <lookup:1B:C5> ヨワーイ！！<page>	<lookup:19:C5>: BWOFFO!<br><lookup:1B:C5>... WEAK!!<page>	
193:$4F99	218:$712F	33	<lookup:19:C5><speaker>ブオッフォ！<br> ワタシ ガンジョー。ヘイキ。<page>	<lookup:19:C5>: BWOFFO!<br>I AM STURDY. FINE.<page>	
193:$4FB7	218:$7151	36	<lookup:19:C5><speaker>ブオッフォ！<br> ブオッフォ！ マダマダー！！<page>	<lookup:19:C5>: BWOFFO!<br>BWOFFO! I CAN GO ON!!<page>	
193:$4FD5	218:$7176	27	<lookup:19:C5><speaker>ブオッフォ！<br> <lookup:1B:C5> テゴワイ！！<page>	<lookup:19:C5>: BWOFFO!<br><lookup:1B:C5> TOUGH!!<page>	
193:$4FF0	218:$7192	27	<lookup:19:C5><speaker>ブオッフォ！<br> <lookup:1B:C5>デ コワレタ！<page>	<lookup:19:C5>: BWOFFO!<br><lookup:1B:C5>! CRACK!<page>	
193:$500B	218:$71AE	30	<lookup:19:C5><speaker>ブオッフォ！<br> デンジャー！ デンジャー！<page>	<lookup:19:C5>: BWOFFO!<br>DANGER! DANGER!<page>	
193:$5028	218:$71CD	44	<lookup:19:C5><speaker>、、ブオ、<br> 、フォ、、。ギギ、キギギギ、、。<page>	<lookup:19:C5>: ...BWO...<br>...FFO... G-GI... GIGIGI...<page>	
193:$5047	218:$71FA	13	<lookup:19:C5><speaker>、、、、、、<page>	<lookup:19:C5>: ......<page>	
193:$5055	218:$7208	18	<lookup:19:C5>は <cF3>ようすを見ている。	<lookup:19:C5><cF3> is watching.	
193:$5067	218:$721B	40	杖のこうかで<br>ころばなかった。	The staff's effect<br>didn't make you fall.	
193:$5078	218:$7244	54	ビッグモアイ<speaker>ワシにゴミをなげるとは<br> おやふこうものだべえ<EE>！！<page>	Big Moai: Throwing trash<br>at me?<br>You ungrateful brat!!<page>	
193:$509C	218:$727B	7	なにものか	Unknown	
193:$50A2	218:$7283	7	おにぎり	Onigiri	
193:$50A7	218:$728B	26	<lookup:19:C5>は<cF3>気持ちよさそうにねている、	<lookup:19:C5><cF3> is sleeping soundly.	
193:$50BD	218:$72A6	64	コゴト コゴトって コゴトしか<br>言えんと思っとる！ むかしは剣、<page>	Nag, nag! You think<br>that's all I can say?!<br>In my day, swords...<page>	
193:$50E2	218:$72E7	70	スシを食べるときネタを しょうゆに<br>おとしたらイカン！ うみの男の、<page>	When eating sushi,<br>don't drop the topping<br>in soy sauce! A sailor's...<page>	
193:$5108	218:$732E	62	ねる前は はをみがかんとイカン！<br>えなめるしつは だえきなどでも、<page>	Brush your teeth<br>before bed! Even saliva<br>can affect enamel...<page>	
193:$512C	218:$736D	63	おとしよりは いたわらにゃイカン！<br>むかしは とにもかくにも ゴル、<page>	Treat your elders well!<br>In my day, above all,<br>there was gol...<page>	
193:$5150	218:$73AD	54	サカナを食べなけりゃイカン！<br>肉ばかり食べてたらそんなモイ、<page>	You must eat fish!<br>All that meat will<br>make you moi...<page>	
193:$5173	218:$73E4	64	クーラーのおんどを かってに<br>下げてはイカン！ だいたいテプ、<page>	Don't turn down the AC<br>without asking! For<br>starters, the tem...<page>	
193:$5195	218:$7425	67	ポットのおゆは いつもいっぱい<br>でなきゃイカン！ だいたいテプ、<page>	Always keep the kettle<br>full of hot water!<br>First of all, the tem...<page>	
193:$51B7	218:$7469	64	ゴミは決められた日に出さなきゃ<br>イカン！！ 守らないヤツはモジョ、<page>	Put trash out on<br>the proper day!! Those<br>who disobey are mojo...<page>	
193:$51DE	218:$74AA	60	コゴセン？ ナンでも りゃくせば<br>いいってもんじゃない！ 近ごろの、<page>	Nag-Mo? You can't<br>abbreviate everything!<br>Kids these days...<page>	
193:$5203	218:$74E7	68	コレッ！ 人の話を きけ！<br>だいたいにして あんなところに、<page>	Hey! Listen when<br>someone's talking! Why<br>leave it in such a place...<page>	
193:$5225	218:$752C	53	エー ここの すうしきは<br>こうであるからしてー、、<page>	Ahem. The equation<br>here goes like this,<br>therefore...<page>	
193:$5240	218:$7562	92	、そこまでいうならしかたがない。<page><box>みせてやろう、、。<page><br>ワシの ほんとうの ちからをな！！<page><box>ゴゴゴゴゴゴゴゴゴゴゴゴ！！、、<page>	If you insist,<br>I have no choice.<page><box>I'll show you...<page><br>my true power!!<page><box>RUMBLE RUMBLE RUMBLE!!<page>	
193:$5282	218:$75BF	41	だからァ<page> そうじゃなくてェ、、<page>	Like I said...<page>That's not<br>what I mean...<page>	
193:$5294	218:$75E9	55	だから<page> それが<page> よくわからない。<page><br>それも<page> なんだか<page> よくわからない。<page>	So...<page>that...<page>baffles me.<page><br>That...<page>also...<page>baffles me.<page>	
193:$52BD	218:$7621	43	今ひとつ<page> ピンとこない、、。<page>	Something still...<page><br>doesn't quite click...<page>	
193:$52CF	218:$764D	15	、、、、<page>あつい。<page>	....<page>It's hot.<page>	
193:$52DA	218:$765D	17	、、、、<page>ねむい。<page>	....<page>I'm sleepy.<page>	
193:$52E5	218:$766F	15	グフフ、、<page>ヤダ。<page>	Heh heh...<page>No.<page>	
193:$52F0	218:$767F	24	グフフ、、<page>ネロ。<page>	Heh heh...<page>Go to sleep.<page>	
193:$52FB	218:$7698	55	きのうから ぐあいわるくてさ<page><br>マイッタナ<D6><D7><D7><D7><D7><D7><D8>！！<page>	I've felt lousy<br>since yesterday.<page><br>What a drag<D6><D7><D7><D7><D7><D7><D8>!!<page>	
193:$531B	218:$76D0	52	くらえ！<br>ワシの きゅうきょくワザを！！<page><box>はああああああああああああっ！！<page>	Take this!<br>My ultimate technique!!<page><box>HAAAAAAAAAAAA!!<page>	
193:$5343	218:$7705	66	よあそびしたらイカン！ おやを<br>かなしませるようなヤツはトッポロ、<page>	Don't stay out late!<br>Those who upset their<br>parents are topporo...<page>	
193:$5366	218:$7748	87	   つ ついに、、<page>邪神は、、<page><br> みずからの さいせいを 終え、、<page><box><br>   かんぜん体に なった！！<page>	At last...<page>The Evil God...<page><br>finished regenerating...<page><box><br>and reached its<br>complete form!!<page>	
193:$53A1	218:$77A0	139	コッパ<speaker>ヤバイよ！<br> アイツ もうだいぶ<br> さいせいしている、、。<page><box>コッパ<speaker>このままだと<br> かんぜん体に！！<page><box>コッパ<speaker><name>！ いそごう！！<page>	Koppa: This is bad!<br>Its regeneration is<br>already well underway...<page><box>Koppa: At this rate,<br>it'll reach its<br>complete form!!<page><box>Koppa: <name>! Hurry!!<page>	
193:$541C	219:$6DF6	21	つくれるワナはありません	No traps can be made.	
193:$5429	219:$6E0C	17	どく矢のワナ	Poison Arrow Trap	
193:$5431	219:$6E1E	12	落し穴	Pitfall Trap	
193:$5437	219:$6E2B	10	ノロイバサミ	Curse Trap	
193:$543E	219:$6E36	11	バネ	Spring Trap	
193:$5441	219:$6E42	10	ころび石	Trip Stone	
193:$5447	219:$6E4D	9	さびワナ	Rust Trap	
193:$544C	219:$6E57	12	けいほうそうち	Alarm Switch	
193:$5454	219:$6E64	14	しょうかんスイッチ	Summoning Trap	
193:$545E	219:$6E73	12	そうびはずし	Removal Trap	
193:$5465	219:$6E80	13	落石のワナ	Rockfall Trap	
193:$546D	219:$6E8E	11	ハラヘリのワナ	Hunger Trap	
193:$5475	219:$6E9A	12	デロデロのゆ	Rotting Trap	
193:$547C	219:$6EA7	13	かいてんばん	Spinning Trap	
193:$5483	219:$6EB5	13	地雷	Landmine Trap	
193:$5488	219:$6EC3	17	おおがた地雷	Big Landmine Trap	
193:$5491	219:$6ED5	13	どんそくのワナ	Sluggish Trap	
193:$5499	219:$6EE3	10	ねむりガス	Sleep Trap	
193:$549F	219:$6EEE	17	木の矢のワナ	Wooden Arrow Trap	
193:$54A8	219:$6F00	8	まるたのワナ	Log Trap	
193:$54AF	219:$6F09	15	鉄の矢のワナ	Iron Arrow Trap	
193:$54B8	219:$6F19	10	こうずいのワナ	Flood Trap	
193:$54C0	219:$6F24	9	イカリのワナ	Rage Trap	
193:$54FF	219:$7D93	20	1<D0>ナナメいどうするには？	1. Moving Diagonally	
193:$550D	219:$7DA8	18	2<D0>マップを見るには？	2. Viewing the Map	
193:$551A	219:$7DBB	16	3<D0>アイテムをせいとんするには？	3. Sorting Items	
193:$552B	219:$7DCC	18	4<D0>矢をうつには？	4. Shooting Arrows	
193:$5536	219:$7DDF	19	5<D0>その場でふり向くには？	5. Turning in Place	
193:$5546	219:$7DF3	16	6<D0>hpをかいふくさせるには？	6. Recovering HP	
193:$5556	219:$7E04	10	7<D0>ダッシュするには？	7. Dashing	
193:$5562	219:$7E0F	16	8<D0>ダンジョンでかいものするには？	8. Dungeon Shops	
193:$5574	219:$7E20	28	9<D0>肉のとくぎをつかうには？	9. Using a Monster's Ability	
193:$5584	219:$7E3D	149	<br>  スタートボタンを<br>    おしながら いどう！<br><br>これなら まちがいなく ナナメに<br>いどうすることができるぞ。<br>スタートボタンを はなせば<br>ふつうに タテとヨコに いどう<br>できるので おぼえておこう。	<br> Hold START while moving<br> to walk diagonally.<br><br>Release START to move up,<br>down, left, or right.<br>Use this whenever you need<br>precise diagonal movement.	
193:$55EC	219:$7ED3	130	<br> セレクトボタンを <br>  チョンと みじかくおすだけ！<br><br>カンタンそうさで ダンジョンの<br>マップを見ることができるぞ。<br>一度とおった道は すべてひょうじ<br>されるので もうまようことなんて<br>ないはず。	<br> Tap SELECT briefly.<br><br>This opens the dungeon map.<br>Every path you have explored<br>will be shown, so you should<br>never get lost again.	
193:$5655	219:$7F56	93	<br> 1<27>アイテムウインドウをひらく！<br> 2<27>スタートボタンをおす！<br><br>ボタンいっぱつで カンタンきれいに<br>アイテムせいりができるぞ！	<br> 1<27>Open the Items menu.<br> 2<27>Press START.<br><br>One button press sorts your<br>items into a tidy list!	
193:$5698	220:$4000	105	<br> 1<27>矢をそうび！<br> 2<27>セレクトボタンをおしながら<br>  aボタン！<br><br>これなら はなれたところにいる<br>モンスターも カンタンに<br>こうげきすることができるぞ！	<br> 1<27>Equip some arrows.<br> 2<27>Hold SELECT and press A.<br><br>This lets you easily attack<br>monsters from a distance!	
193:$56EA	220:$406A	129	<br> 1<27>スタートボタンをチョンとおす！<br> 2<27>やじるしを動かす！<br><br>このほうほうなら いどうせずに<br>すきなほうこうに ふり向けるぞ！<br>しかも となりにモンスターが<br>いるときは 自動でそっちを向いて<br>くれるのでとてもべんりだ。	<br> 1<27>Tap START.<br> 2<27>Choose a direction.<br><br>This turns you without moving.<br>If a monster is beside you,<br>you will automatically face it.	
